id,boa_peak,boa_size
404,4607,2639
405,4607,2639
406,4607,2639
407,4607,2639
408,4607,2639
409,4607,2639
410,4607,2639
411,4607,2639
412,4607,2639
413,4607,2639
414,4607,2639
415,4607,2639
416,4607,2639
417,4607,2639
418,4607,2639
419,4607,2639
420,4607,2639
421,4607,2639
422,4607,2639
423,4607,2639
424,4607,2639
425,4607,2639
426,4607,2639
427,4607,2639
428,4607,2639
429,4607,2639
430,4607,2639
431,4607,2639
432,4607,2639
433,4607,2639
434,4607,2639
435,4607,2639
436,4607,2639
437,4607,2639
438,4607,2639
439,4607,2639
440,4607,2639
441,4607,2639
442,4607,2639
443,4607,2639
444,4607,2639
445,4607,2639
446,4607,2639
447,4607,2639
448,4607,2639
449,4607,2639
450,4607,2639
451,4607,2639
452,4607,2639
453,4607,2639
454,4607,2639
455,4607,2639
456,4607,2639
457,4607,2639
458,4607,2639
459,4607,2639
460,4607,2639
461,4607,2639
462,4607,2639
463,4607,2639
464,4607,2639
465,4607,2639
466,4607,2639
467,4607,2639
468,4607,2639
469,4607,2639
470,4607,2639
471,4607,2639
472,4607,2639
473,4607,2639
474,4607,2639
475,4607,2639
476,4607,2639
477,4607,2639
478,4607,2639
479,4607,2639
480,4607,2639
481,4607,2639
482,4607,2639
483,4607,2639
484,4607,2639
485,4607,2639
486,4607,2639
487,4607,2639
488,4607,2639
489,4607,2639
490,4607,2639
491,4607,2639
492,4607,2639
493,4607,2639
494,4607,2639
495,4607,2639
496,4607,2639
497,4607,2639
498,4607,2639
499,4607,2639
500,4607,2639
501,4607,2639
502,4607,2639
503,4607,2639
504,4607,2639
505,4607,2639
506,4607,2639
507,4607,2639
508,4607,2639
509,4607,2639
510,4607,2639
511,4607,2639
512,4736,1431
513,4736,1431
514,4736,1431
515,4736,1431
516,4708,1226
517,4708,1226
518,4708,1226
519,4707,1428
520,4708,1226
521,4707,1428
522,4707,1428
523,4707,1428
524,4703,1984
525,4703,1984
526,4703,1984
527,4703,1984
528,4703,1984
529,4703,1984
530,4703,1984
531,4703,1984
532,4703,1984
533,4703,1984
534,4703,1984
535,4703,1984
536,4703,1984
537,4703,1984
538,4703,1984
539,4703,1984
540,4703,1984
541,4703,1984
542,4703,1984
543,4703,1984
544,4708,1226
545,4707,1428
546,4707,1428
547,4707,1428
548,4708,1226
549,4708,1226
550,4708,1226
551,4707,1428
552,4708,1226
553,4707,1428
554,4707,1428
555,4707,1428
556,4708,1226
557,4708,1226
558,4708,1226
559,4707,1428
560,4708,1226
561,4707,1428
562,4707,1428
563,4707,1428
564,4708,1226
565,4708,1226
566,4708,1226
567,4707,1428
568,4708,1226
569,4707,1428
570,4707,1428
571,4707,1428
572,4703,1984
573,4703,1984
574,4703,1984
575,4703,1984
576,4708,1226
577,4707,1428
578,4707,1428
579,4707,1428
580,4708,1226
581,4708,1226
582,4708,1226
583,4707,1428
584,4708,1226
585,4707,1428
586,4707,1428
587,4707,1428
588,4703,1984
589,4703,1984
590,4703,1984
591,4703,1984
592,4703,1984
593,4703,1984
594,4703,1984
595,4703,1984
596,4703,1984
597,4703,1984
598,4703,1984
599,4703,1984
600,4703,1984
601,4703,1984
602,4703,1984
603,4703,1984
604,4703,1984
605,4703,1984
606,4703,1984
607,4703,1984
608,4708,1226
609,4707,1428
610,4707,1428
611,4707,1428
612,4708,1226
613,4708,1226
614,4708,1226
615,4707,1428
616,4708,1226
617,4707,1428
618,4707,1428
619,4707,1428
620,4708,1226
621,4708,1226
622,4708,1226
623,4707,1428
624,4708,1226
625,4707,1428
626,4707,1428
627,4707,1428
628,4708,1226
629,4708,1226
630,4708,1226
631,4707,1428
632,4708,1226
633,4707,1428
634,4707,1428
635,4707,1428
636,4703,1984
637,4703,1984
638,4703,1984
639,4703,1984
640,4736,1431
641,4736,1431
642,4736,1431
643,4736,1431
644,4736,1431
645,4736,1431
646,4736,1431
647,4736,1431
648,4736,1431
649,4736,1431
650,4736,1431
651,4736,1431
652,4736,1431
653,4736,1431
654,4736,1431
655,4736,1431
656,4736,1431
657,4736,1431
658,4736,1431
659,4736,1431
660,4736,1431
661,4736,1431
662,4736,1431
663,4736,1431
664,4736,1431
665,4736,1431
666,4736,1431
667,4736,1431
668,4736,1431
669,4736,1431
670,4736,1431
671,4736,1431
672,4736,1431
673,4736,1431
674,4736,1431
675,4736,1431
676,4736,1431
677,4736,1431
678,4736,1431
679,4736,1431
680,4736,1431
681,4736,1431
682,4736,1431
683,4736,1431
684,4736,1431
685,4736,1431
686,4736,1431
687,4736,1431
688,4736,1431
689,4736,1431
690,4736,1431
691,4736,1431
692,4736,1431
693,4708,1226
694,4708,1226
695,4707,1428
696,4708,1226
697,4707,1428
698,4707,1428
699,4707,1428
700,4703,1984
701,4703,1984
702,4703,1984
703,4703,1984
704,4736,1431
705,4736,1431
706,4736,1431
707,4736,1431
708,4708,1226
709,4708,1226
710,4708,1226
711,4707,1428
712,4708,1226
713,4707,1428
714,4707,1428
715,4707,1428
716,4703,1984
717,4703,1984
718,4703,1984
719,4703,1984
720,4703,1984
721,4703,1984
722,4703,1984
723,4703,1984
724,4703,1984
725,4703,1984
726,4703,1984
727,4703,1984
728,4703,1984
729,4703,1984
730,4703,1984
731,4703,1984
732,4703,1984
733,4703,1984
734,4703,1984
735,4703,1984
736,4708,1226
737,4707,1428
738,4707,1428
739,4707,1428
740,4708,1226
741,4708,1226
742,4708,1226
743,4707,1428
744,4708,1226
745,4707,1428
746,4707,1428
747,4707,1428
748,4708,1226
749,4708,1226
750,4708,1226
751,4707,1428
752,4708,1226
753,4707,1428
754,4707,1428
755,4707,1428
756,4708,1226
757,4708,1226
758,4708,1226
759,4707,1428
760,4708,1226
761,4707,1428
762,4707,1428
763,4707,1428
764,4703,1984
765,4703,1984
766,4703,1984
767,4703,1984
768,4736,1431
769,4736,1431
770,4736,1431
771,4736,1431
772,4708,1226
773,4708,1226
774,4708,1226
775,4707,1428
776,4708,1226
777,4707,1428
778,4707,1428
779,4707,1428
780,4703,1984
781,4703,1984
782,4703,1984
783,4703,1984
784,4703,1984
785,4703,1984
786,4703,1984
787,4703,1984
788,4703,1984
789,4703,1984
790,4703,1984
791,4703,1984
792,4703,1984
793,4703,1984
794,4703,1984
795,4703,1984
796,4703,1984
797,4703,1984
798,4703,1984
799,4703,1984
800,4708,1226
801,4707,1428
802,4707,1428
803,4707,1428
804,4708,1226
805,4708,1226
806,4708,1226
807,4707,1428
808,4708,1226
809,4707,1428
810,4707,1428
811,4707,1428
812,4708,1226
813,4708,1226
814,4708,1226
815,4707,1428
816,4708,1226
817,4707,1428
818,4707,1428
819,4707,1428
820,4708,1226
821,4708,1226
822,4708,1226
823,4707,1428
824,4708,1226
825,4707,1428
826,4707,1428
827,4707,1428
828,4703,1984
829,4703,1984
830,4703,1984
831,4703,1984
832,4708,1226
833,4707,1428
834,4707,1428
835,4707,1428
836,4708,1226
837,4708,1226
838,4708,1226
839,4707,1428
840,4708,1226
841,4707,1428
842,4707,1428
843,4707,1428
844,4703,1984
845,4703,1984
846,4703,1984
847,4703,1984
848,4703,1984
849,4703,1984
850,4703,1984
851,4703,1984
852,4703,1984
853,4703,1984
854,4703,1984
855,4703,1984
856,4703,1984
857,4703,1984
858,4703,1984
859,4703,1984
860,4703,1984
861,4703,1984
862,4703,1984
863,4703,1984
864,4708,1226
865,4707,1428
866,4707,1428
867,4707,1428
868,4708,1226
869,4708,1226
870,4708,1226
871,4707,1428
872,4708,1226
873,4707,1428
874,4707,1428
875,4707,1428
876,4708,1226
877,4708,1226
878,4708,1226
879,4707,1428
880,4708,1226
881,4707,1428
882,4707,1428
883,4707,1428
884,4708,1226
885,4708,1226
886,4708,1226
887,4707,1428
888,4708,1226
889,4707,1428
890,4707,1428
891,4707,1428
892,4703,1984
893,4703,1984
894,4703,1984
895,4703,1984
896,4736,1431
897,4736,1431
898,4736,1431
899,4736,1431
900,4736,1431
901,4736,1431
902,4736,1431
903,4736,1431
904,4736,1431
905,4736,1431
906,4736,1431
907,4736,1431
908,4736,1431
909,4736,1431
910,4736,1431
911,4736,1431
912,4736,1431
913,4736,1431
914,4736,1431
915,4736,1431
916,4736,1431
917,4736,1431
918,4736,1431
919,4736,1431
920,4736,1431
921,4736,1431
922,4736,1431
923,4736,1431
924,4736,1431
925,4736,1431
926,4736,1431
927,4736,1431
928,4736,1431
929,4736,1431
930,4736,1431
931,4736,1431
932,4736,1431
933,4736,1431
934,4736,1431
935,4736,1431
936,4736,1431
937,4736,1431
938,4736,1431
939,4736,1431
940,4736,1431
941,4736,1431
942,4736,1431
943,4736,1431
944,4736,1431
945,4736,1431
946,4736,1431
947,4736,1431
948,4736,1431
949,4708,1226
950,4708,1226
951,4707,1428
952,4708,1226
953,4707,1428
954,4707,1428
955,4707,1428
956,4703,1984
957,4703,1984
958,4703,1984
959,4703,1984
960,4736,1431
961,4736,1431
962,4736,1431
963,4736,1431
964,4708,1226
965,4708,1226
966,4708,1226
967,4707,1428
968,4708,1226
969,4707,1428
970,4707,1428
971,4707,1428
972,4703,1984
973,4703,1984
974,4703,1984
975,4703,1984
976,4703,1984
977,4703,1984
978,4703,1984
979,4703,1984
980,4703,1984
981,4703,1984
982,4703,1984
983,4703,1984
984,4703,1984
985,4703,1984
986,4703,1984
987,4703,1984
988,4703,1984
989,4703,1984
990,4703,1984
991,4703,1984
992,4708,1226
993,4707,1428
994,4707,1428
995,4707,1428
996,4708,1226
997,4607,2639
998,4607,2639
999,4607,2639
1000,4607,2639
1001,4607,2639
1002,4607,2639
1003,4607,2639
1004,4607,2639
1005,4607,2639
1006,4607,2639
1007,4607,2639
1008,4607,2639
1009,4607,2639
1010,4607,2639
1011,4607,2639
1012,4607,2639
1013,4607,2639
1014,4607,2639
1015,4607,2639
1016,4607,2639
1017,4607,2639
1018,4607,2639
1019,4607,2639
1020,4607,2639
1021,4607,2639
1022,4607,2639
1023,4607,2639
1024,5120,855
1025,5120,855
1026,5120,855
1027,5120,855
1028,5120,855
1029,5120,855
1030,5120,855
1031,5120,855
1032,5120,855
1033,5120,855
1034,5120,855
1035,5120,855
1036,5120,855
1037,5120,855
1038,5120,855
1039,5120,855
1040,5120,855
1041,5120,855
1042,5120,855
1043,5120,855
1044,5120,855
1045,5120,855
1046,5120,855
1047,5120,855
1048,5120,855
1049,5120,855
1050,5120,855
1051,5120,855
1052,5120,855
1053,5120,855
1054,5120,855
1055,5120,855
1056,5120,855
1057,5120,855
1058,5120,855
1059,5120,855
1060,5120,855
1061,5120,855
1062,5120,855
1063,5120,855
1064,5120,855
1065,5120,855
1066,5120,855
1067,5120,855
1068,5120,855
1069,5120,855
1070,5120,855
1071,5120,855
1072,5120,855
1073,5120,855
1074,5120,855
1075,5120,855
1076,5120,855
1077,5120,855
1078,5120,855
1079,5120,855
1080,5120,855
1081,5120,855
1082,5120,855
1083,5120,855
1084,5120,855
1085,5120,855
1086,5120,855
1087,5120,855
1088,5120,855
1089,5120,855
1090,5120,855
1091,5120,855
1092,5120,855
1093,5120,855
1094,5120,855
1095,5120,855
1096,5120,855
1097,5120,855
1098,5120,855
1099,5120,855
1100,5120,855
1101,5120,855
1102,5120,855
1103,5120,855
1104,5120,855
1105,5120,855
1106,5120,855
1107,5120,855
1108,5120,855
1109,5120,855
1110,5120,855
1111,5120,855
1112,5120,855
1113,5120,855
1114,5120,855
1115,5120,855
1116,5120,855
1117,5120,855
1118,5120,855
1119,5120,855
1120,5120,855
1121,5120,855
1122,5120,855
1123,5120,855
1124,5120,855
1125,5120,855
1126,5120,855
1127,5120,855
1128,5120,855
1129,5120,855
1130,5120,855
1131,5120,855
1132,5120,855
1133,5120,855
1134,5120,855
1135,5120,855
1136,5120,855
1137,5120,855
1138,5120,855
1139,5120,855
1140,5120,855
1141,5120,855
1142,5120,855
1143,5120,855
1144,5120,855
1145,5120,855
1146,5120,855
1147,5120,855
1148,5120,855
1149,5120,855
1150,5120,855
1151,5120,855
1152,5120,855
1153,5120,855
1154,5120,855
1155,5120,855
1156,5120,855
1157,5120,855
1158,5120,855
1159,5120,855
1160,5120,855
1161,5120,855
1162,5120,855
1163,5120,855
1164,5120,855
1165,5120,855
1166,5120,855
1167,5120,855
1168,5120,855
1169,5120,855
1170,5120,855
1171,5120,855
1172,5120,855
1173,5120,855
1174,5120,855
1175,5120,855
1176,5120,855
1177,5120,855
1178,5120,855
1179,5120,855
1180,5120,855
1181,5120,855
1182,5120,855
1183,5120,855
1184,5120,855
1185,5120,855
1186,5120,855
1187,5120,855
1188,5120,855
1189,5120,855
1190,5120,855
1191,5120,855
1192,5120,855
1193,5120,855
1194,5120,855
1195,4736,1431
1196,4736,1431
1197,4736,1431
1198,4736,1431
1199,4736,1431
1200,4736,1431
1201,4736,1431
1202,4736,1431
1203,4736,1431
1204,4736,1431
1205,4708,1226
1206,4708,1226
1207,4707,1428
1208,4708,1226
1209,4707,1428
1210,4707,1428
1211,4707,1428
1212,4703,1984
1213,4703,1984
1214,4703,1984
1215,4703,1984
1216,4736,1431
1217,4736,1431
1218,4736,1431
1219,4736,1431
1220,4708,1226
1221,4708,1226
1222,4708,1226
1223,4707,1428
1224,4708,1226
1225,4707,1428
1226,4707,1428
1227,4707,1428
1228,4703,1984
1229,4703,1984
1230,4703,1984
1231,4703,1984
1232,4703,1984
1233,4703,1984
1234,4703,1984
1235,4703,1984
1236,4703,1984
1237,4703,1984
1238,4703,1984
1239,4703,1984
1240,4703,1984
1241,4703,1984
1242,4703,1984
1243,4703,1984
1244,4703,1984
1245,4703,1984
1246,4703,1984
1247,4703,1984
1248,4708,1226
1249,4707,1428
1250,4707,1428
1251,4707,1428
1252,4708,1226
1253,4607,2639
1254,4607,2639
1255,4607,2639
1256,4607,2639
1257,4607,2639
1258,4607,2639
1259,4607,2639
1260,4607,2639
1261,4607,2639
1262,4607,2639
1263,4607,2639
1264,4607,2639
1265,4607,2639
1266,4607,2639
1267,4607,2639
1268,4607,2639
1269,4607,2639
1270,4607,2639
1271,4607,2639
1272,4607,2639
1273,4607,2639
1274,4607,2639
1275,4607,2639
1276,4607,2639
1277,4607,2639
1278,4607,2639
1279,4607,2639
1280,4736,1431
1281,4736,1431
1282,4736,1431
1283,4736,1431
1284,4708,1226
1285,4708,1226
1286,4708,1226
1287,4707,1428
1288,4708,1226
1289,4707,1428
1290,4707,1428
1291,4707,1428
1292,4703,1984
1293,4703,1984
1294,4703,1984
1295,4703,1984
1296,4703,1984
1297,4703,1984
1298,4703,1984
1299,4703,1984
1300,4703,1984
1301,4703,1984
1302,4703,1984
1303,4703,1984
1304,4703,1984
1305,4703,1984
1306,4703,1984
1307,4703,1984
1308,4703,1984
1309,4703,1984
1310,4703,1984
1311,4703,1984
1312,4708,1226
1313,4707,1428
1314,4707,1428
1315,4707,1428
1316,4708,1226
1317,4708,1226
1318,4607,2639
1319,4607,2639
1320,4607,2639
1321,4607,2639
1322,4607,2639
1323,4607,2639
1324,4607,2639
1325,4607,2639
1326,4607,2639
1327,4607,2639
1328,4607,2639
1329,4607,2639
1330,4607,2639
1331,4607,2639
1332,4607,2639
1333,4607,2639
1334,4607,2639
1335,4607,2639
1336,4607,2639
1337,4607,2639
1338,4607,2639
1339,4607,2639
1340,4607,2639
1341,4607,2639
1342,4607,2639
1343,4607,2639
1344,4607,2639
1345,4607,2639
1346,4607,2639
1347,4607,2639
1348,4607,2639
1349,4607,2639
1350,4607,2639
1351,4607,2639
1352,4607,2639
1353,4607,2639
1354,4607,2639
1355,4607,2639
1356,4607,2639
1357,4607,2639
1358,4607,2639
1359,4607,2639
1360,4607,2639
1361,4607,2639
1362,4607,2639
1363,4607,2639
1364,4607,2639
1365,4607,2639
1366,4607,2639
1367,4607,2639
1368,4607,2639
1369,4607,2639
1370,4607,2639
1371,4607,2639
1372,4607,2639
1373,4607,2639
1374,4607,2639
1375,4607,2639
1376,4607,2639
1377,4607,2639
1378,4607,2639
1379,4607,2639
1380,4607,2639
1381,4607,2639
1382,4607,2639
1383,4607,2639
1384,4607,2639
1385,4607,2639
1386,4607,2639
1387,4607,2639
1388,4607,2639
1389,4607,2639
1390,4607,2639
1391,4607,2639
1392,4607,2639
1393,4607,2639
1394,4607,2639
1395,4607,2639
1396,4607,2639
1397,4607,2639
1398,4607,2639
1399,4607,2639
1400,4607,2639
1401,4607,2639
1402,4607,2639
1403,4607,2639
1404,4607,2639
1405,4607,2639
1406,4607,2639
1407,4607,2639
1408,4607,2639
1409,4607,2639
1410,4607,2639
1411,4607,2639
1412,4607,2639
1413,4607,2639
1414,4607,2639
1415,4607,2639
1416,4607,2639
1417,4607,2639
1418,4607,2639
1419,4607,2639
1420,4607,2639
1421,4607,2639
1422,4607,2639
1423,4607,2639
1424,4607,2639
1425,4607,2639
1426,4607,2639
1427,4607,2639
1428,4607,2639
1429,4607,2639
1430,4607,2639
1431,4607,2639
1432,4607,2639
1433,4607,2639
1434,4607,2639
1435,4607,2639
1436,4607,2639
1437,4607,2639
1438,4607,2639
1439,4607,2639
1440,4607,2639
1441,4607,2639
1442,4607,2639
1443,4607,2639
1444,4607,2639
1445,4607,2639
1446,4607,2639
1447,4607,2639
1448,4607,2639
1449,4607,2639
1450,4607,2639
1451,4607,2639
1452,4607,2639
1453,4607,2639
1454,4607,2639
1455,4607,2639
1456,4607,2639
1457,4607,2639
1458,4607,2639
1459,4607,2639
1460,4607,2639
1461,4607,2639
1462,4607,2639
1463,4607,2639
1464,4607,2639
1465,4607,2639
1466,4607,2639
1467,4607,2639
1468,4607,2639
1469,4607,2639
1470,4607,2639
1471,4607,2639
1472,4607,2639
1473,4607,2639
1474,4607,2639
1475,4607,2639
1476,4607,2639
1477,4607,2639
1478,4607,2639
1479,4607,2639
1480,4607,2639
1481,4607,2639
1482,4607,2639
1483,4607,2639
1484,4607,2639
1485,4607,2639
1486,4607,2639
1487,4607,2639
1488,4607,2639
1489,4607,2639
1490,4607,2639
1491,4607,2639
1492,4607,2639
1493,4607,2639
1494,4607,2639
1495,4607,2639
1496,4607,2639
1497,4607,2639
1498,4607,2639
1499,4607,2639
1500,4607,2639
1501,4607,2639
1502,4607,2639
1503,4607,2639
1504,4607,2639
1505,4607,2639
1506,4607,2639
1507,4607,2639
1508,4607,2639
1509,4607,2639
1510,4607,2639
1511,4607,2639
1512,4607,2639
1513,4607,2639
1514,4607,2639
1515,4607,2639
1516,4607,2639
1517,4607,2639
1518,4607,2639
1519,4607,2639
1520,4607,2639
1521,4607,2639
1522,4607,2639
1523,4607,2639
1524,4607,2639
1525,4607,2639
1526,4607,2639
1527,4607,2639
1528,4607,2639
1529,4607,2639
1530,4607,2639
1531,4607,2639
1532,4607,2639
1533,4607,2639
1534,4607,2639
1535,4607,2639
1536,4736,1431
1537,4736,1431
1538,4736,1431
1539,4736,1431
1540,4708,1226
1541,4708,1226
1542,4708,1226
1543,4707,1428
1544,4708,1226
1545,4707,1428
1546,4707,1428
1547,4707,1428
1548,4703,1984
1549,4703,1984
1550,4703,1984
1551,4703,1984
1552,4703,1984
1553,4703,1984
1554,4703,1984
1555,4703,1984
1556,4703,1984
1557,4703,1984
1558,4703,1984
1559,4703,1984
1560,4703,1984
1561,4703,1984
1562,4703,1984
1563,4703,1984
1564,4703,1984
1565,4703,1984
1566,4703,1984
1567,4703,1984
1568,4708,1226
1569,4707,1428
1570,4707,1428
1571,4707,1428
1572,4708,1226
1573,4708,1226
1574,4708,1226
1575,4707,1428
1576,4708,1226
1577,4707,1428
1578,4707,1428
1579,4707,1428
1580,4708,1226
1581,4708,1226
1582,4708,1226
1583,4707,1428
1584,4708,1226
1585,4707,1428
1586,4707,1428
1587,4707,1428
1588,4708,1226
1589,4708,1226
1590,4708,1226
1591,4707,1428
1592,4708,1226
1593,4707,1428
1594,4707,1428
1595,4707,1428
1596,4703,1984
1597,4703,1984
1598,4703,1984
1599,4703,1984
1600,4708,1226
1601,4707,1428
1602,4707,1428
1603,4707,1428
1604,4708,1226
1605,4708,1226
1606,4708,1226
1607,4707,1428
1608,4708,1226
1609,4707,1428
1610,4707,1428
1611,4707,1428
1612,4703,1984
1613,4703,1984
1614,4703,1984
1615,4703,1984
1616,4703,1984
1617,4703,1984
1618,4703,1984
1619,4703,1984
1620,4703,1984
1621,4703,1984
1622,4703,1984
1623,4703,1984
1624,4703,1984
1625,4703,1984
1626,4703,1984
1627,4703,1984
1628,4703,1984
1629,4703,1984
1630,4703,1984
1631,4703,1984
1632,4708,1226
1633,4707,1428
1634,4707,1428
1635,4707,1428
1636,4708,1226
1637,4708,1226
1638,4708,1226
1639,4707,1428
1640,4708,1226
1641,4707,1428
1642,4707,1428
1643,4707,1428
1644,4708,1226
1645,4708,1226
1646,4708,1226
1647,4707,1428
1648,4708,1226
1649,4707,1428
1650,4707,1428
1651,4707,1428
1652,4708,1226
1653,4708,1226
1654,4708,1226
1655,4707,1428
1656,4708,1226
1657,4707,1428
1658,4707,1428
1659,4707,1428
1660,4703,1984
1661,4703,1984
1662,4703,1984
1663,4703,1984
1664,4736,1431
1665,4736,1431
1666,4736,1431
1667,4736,1431
1668,4736,1431
1669,4736,1431
1670,4736,1431
1671,4736,1431
1672,4736,1431
1673,4095,5230
1674,4095,5230
1675,4095,5230
1676,4095,5230
1677,4095,5230
1678,4095,5230
1679,4095,5230
1680,4095,5230
